Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
KONE,Kingtone Wirelessinfo Solution Holding Ltd,5.04,3600450,714375,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kone
KNSL,"Kinsale Capital Group, Inc.",30.43,638077754,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/knsl
KIRK,"Kirkland&#39;s, Inc.",16.45,261405272.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kirk
KITE,"Kite Pharma, Inc.",45.89,2288797020,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kite
KTOV,Kitov Pharmaceuticals Holdings Ltd.,3.44,14474632.48,4207742,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ktov
KTOVW,Kitov Pharmaceuticals Holdings Ltd.,1.4699,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ktovw
KLAC,KLA-Tencor Corporation,77.21,12069369298,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/klac
KLRE,KLR Energy Acquisition Corp.,10.175,83285631,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/klre
KLREU,KLR Energy Acquisition Corp.,10.5892,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/klreu
KLREW,KLR Energy Acquisition Corp.,0.405,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/klrew
KLXI,KLX Inc.,45.75,2410423479,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/klxi
KONA,"Kona Grill, Inc.",12.75,134414044.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kona
KZ,KongZhong Corporation,6.79,239037006.9,35204272,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kz
KOPN,Kopin Corporation,2.93,195634640.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kopn
KRNT,Kornit Digital Ltd.,14.15,428687692.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/krnt
KOSS,Koss Corporation,2.4,17718494.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/koss
KWEB,KraneShares CSI China Internet ETF,37.28,126752000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kweb
KTOS,"Kratos Defense & Security Solutions, Inc.",7.25,536097864.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ktos
KLIC,"Kulicke and Soffa Industries, Inc.",16.73,1185852380,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/klic
KURA,"Kura Oncology, Inc.",5.45,116454221.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kura
KVHI,"KVH Industries, Inc.",11.55,191222931.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kvhi
FSTR,L.B. Foster Company,14.95,155382062.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fstr
LJPC,La Jolla Pharmaceutical Company,18.76,342445208.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ljpc
LSBK,"Lake Shore Bancorp, Inc.",15,91466340,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lsbk
LSBG,Lake Sunapee Bank Group,24.24,203327035,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lsbg
LBAI,"Lakeland Bancorp, Inc.",19,844409799,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lbai
LKFN,Lakeland Financial Corporation,46.38,1163260815,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lkfn
LAKE,"Lakeland Industries, Inc.",11.37,82502959.89,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lake
LRCX,Lam Research Corporation,104.09,16948970432,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lrcx
LAMR,Lamar Advertising Company,67.18,6538111912,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lamr
LANC,Lancaster Colony Corporation,139.81,3834093376,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lanc
LCA,"Landcadia Holdings, Inc.",9.8,306250000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lca
LCAHU,"Landcadia Holdings, Inc.",10.35,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lcahu
LCAHW,"Landcadia Holdings, Inc.",0.6,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lcahw
LNDC,Landec Corporation,15.05,409981158.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lndc
LARK,Landmark Bancorp Inc.,26.97,104049558.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lark
LMRK,Landmark Infrastructure Partners LP,13.85,311948494.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lmrk
LMRKO,Landmark Infrastructure Partners LP,23.9899,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lmrko
LMRKP,Landmark Infrastructure Partners LP,24.9899,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lmrkp
LE,"Lands&#39; End, Inc.",17.1,547702038.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/le
LSTR,"Landstar System, Inc.",88.35,3690845900,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lstr
LNTH,"Lantheus Holdings, Inc.",9.45,337599284.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lnth
LTRX,"Lantronix, Inc.",1.78,30711762.22,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ltrx
LSCC,Lattice Semiconductor Corporation,7.02,850494537.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lscc
LAWS,"Lawson Products, Inc.",24,211158552,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/laws
LAYN,Layne Christensen Company,10.49,207749477.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/layn
LCNB,LCNB Corporation,24.35,243094134.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lcnb
LBIX,Leading Brands Inc,1.59,4455835.08,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lbix
LGCY,Legacy Reserves LP,2.36,171206079.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lgcy
LGCYO,Legacy Reserves LP,7.69,53830000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lgcyo
LGCYP,Legacy Reserves LP,7.55,15100000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lgcyp
LTXB,"LegacyTexas Financial Group, Inc.",42.93,2050901759,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ltxb
DDBI,Legg Mason Developed EX-US Diversified Core ETF,24.9517,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ddbi
EDBI,Legg Mason Emerging Markets Diversified Core ETF,27.16,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/edbi
LVHD,Legg Mason Low Volatility High Dividend ETF,28.89,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lvhd
UDBI,Legg Mason US Diversified Core ETF,28.04,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/udbi
LMAT,"LeMaitre Vascular, Inc.",24.43,454001452.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lmat
TREE,"LendingTree, Inc.",105.3,1241445512,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tree
LXRX,"Lexicon Pharmaceuticals, Inc.",15.6,1622966998,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lxrx
LGIH,"LGI Homes, Inc.",31.56,671676141.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lgih
LHCG,LHC Group,43.42,789239434.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lhcg
LLIT,Lianluo Smart Limited,1.54,10505709.06,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/llit
LBRDA,Liberty Broadband Corporation,70.54,12815973700,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lbrda
LBRDK,Liberty Broadband Corporation,72.42,13157539203,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lbrdk
LEXEA,"Liberty Expedia Holdings, Inc.",43.71,2489000385,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lexea
LEXEB,"Liberty Expedia Holdings, Inc.",41,2334683500,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lexeb
LBTYA,Liberty Global plc,30.14,27316922312,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lbtya
LBTYB,Liberty Global plc,30.25,27416619109,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lbtyb
LBTYK,Liberty Global plc,28.95,26238384238,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lbtyk
LILA,Liberty Global plc,20.85,3630962865,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lila
LILAK,Liberty Global plc,20.19,3516025911,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lilak
LVNTA,Liberty Interactive Corporation,39.24,3351096000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lvnta
LVNTB,Liberty Interactive Corporation,38.89,3321206000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lvntb
QVCA,Liberty Interactive Corporation,20.81,9717206505,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qvca
QVCB,Liberty Interactive Corporation,22.044,10293421441,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qvcb
BATRA,Liberty Media Corporation,20.8,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/batra
BATRK,Liberty Media Corporation,20.57,1016850695,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/batrk
LMCA,Liberty Media Corporation,31.29,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lmca
LMCK,Liberty Media Corporation,31.2,2613240178,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lmck
LSXMA,Liberty Media Corporation,35.8,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lsxma
LSXMB,Liberty Media Corporation,35.56,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lsxmb
LSXMK,Liberty Media Corporation,35.16,11778914155,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lsxmk
TAX,"Liberty Tax, Inc.",12.6,162489826.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tax
LTRPA,"Liberty TripAdvisor Holdings, Inc.",16.35,1225570739,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ltrpa
LTRPB,"Liberty TripAdvisor Holdings, Inc.",17.1,1281789581,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ltrpb
LPNT,"LifePoint Health, Inc.",56.9,2284871564,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lpnt
LCUT,"Lifetime Brands, Inc.",18.2,262644691.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lcut
LFVN,Lifevantage Corporation,9.85,138179444.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lfvn
LWAY,"Lifeway Foods, Inc.",11.51,185778685.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lway
LGND,Ligand Pharmaceuticals Incorporated,104.48,2183651747,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lgnd
LTBR,Lightbridge Corporation,1.14,6321471,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ltbr
LPTH,"LightPath Technologies, Inc.",1.36,21288430.88,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lpth
LMB,"Limbach Holdings, Inc.",14.2582,84520014.61,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lmb
LLNW,"Limelight Networks, Inc.",2.31,243153346.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/llnw
LMNR,Limoneira Co,19.73,279736399,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lmnr
LINC,Lincoln Educational Services Corporation,2.2,54687362.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/linc
LECO,"Lincoln Electric Holdings, Inc.",79.83,5271128359,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/leco
LIND,Lindblad Expeditions Holdings Inc. ,9.84,452329843.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lind
LINDW,Lindblad Expeditions Holdings Inc. ,2.28,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lindw
LLTC,Linear Technology Corporation,62.45,15010348357,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lltc
LBIO,"Lion Biotechnologies, Inc.",7,434608741,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lbio
LIOX,"Lionbridge Technologies, Inc.",5.57,342573119.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/liox
LPCN,Lipocine Inc.,3.73,68113130.89,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lpcn
LQDT,"Liquidity Services, Inc.",10.45,326965358,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lqdt
LFUS,"Littelfuse, Inc.",155.68,3507801998,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lfus
LIVN,LivaNova PLC,45.42,2215345466,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/livn
LOB,"Live Oak Bancshares, Inc.",18.2,623049245,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lob
LIVE,Live Ventures Incorporated,17.86,49819505.56,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/live
LPSN,"LivePerson, Inc.",8.3,481158055,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lpsn
LKQ,LKQ Corporation,34.29,10544538405,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lkq
LMFA,"LM Funding America, Inc.",5.44,17952000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lmfa
LMFAW,"LM Funding America, Inc.",0.28,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lmfaw
LMIA,"LMI Aerospace, Inc.",8.9,121330504.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lmia
LOGI,Logitech International S.A.,23.87,3866510817,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/logi
LOGM,"LogMein, Inc.",100.8,2570400000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/logm
EVAR,"Lombard Medical, Inc.",0.7751,15413611.47,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/evar
CNCR,Loncar Cancer Immunotherapy ETF,22.79,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cncr
LONE,Lonestar Resources US Inc.,6.88,55208663.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lone
LTEA,Long Island Iced Tea Corp.,4.91,35885991.96,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ltea
LORL,"Loral Space and Communications, Inc.",39.8,1231123490,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lorl
LOXO,"Loxo Oncology, Inc.",26.46,573601229.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/loxo
LPTN,"Lpath, Inc.",2.615,6286946.39,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lptn
LPLA,LPL Financial Holdings Inc.,35.86,3197101886,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lpla
LRAD,LRAD Corporation,1.6999,54054870.21,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lrad
LYTS,LSI Industries Inc.,10.07,251893517.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lyts
LULU,lululemon athletica inc.,69.3,9497353219,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lulu
LITE,Lumentum Holdings Inc.,42.4,2549610071,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lite
LMNX,Luminex Corporation,19.89,866896858.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lmnx
LMOS,Lumos Networks Corp.,15.12,356473021,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lmos
LUNA,Luna Innovations Incorporated,1.4,38559361.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/luna
MBTF,M B T Financial Corp,9.7,220551451.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mbtf
MACQ,"M I Acquisitions, Inc.",9.8,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/macq
MACQU,"M I Acquisitions, Inc.",10.03,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/macqu
MACQW,"M I Acquisitions, Inc.",0.19,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/macqw
MIII,M III Acquisition Corp.,9.65,185376500,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/miii
MIIIU,M III Acquisition Corp.,9.92,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/miiiu
MIIIW,M III Acquisition Corp.,0.21,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/miiiw
MBVX,"MabVax Therapeutics Holdings, Inc.",3.97,24995556.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mbvx
MCBC,Macatawa Bank Corporation,9.88,335136911.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mcbc
MFNC,Mackinac Financial Corporation,13.99,87624560.29,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mfnc
MTSI,"MACOM Technology Solutions Holdings, Inc.",50.37,2705801550,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtsi
MCUR,Macrocure Ltd.,1.6,27329043.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mcur
MGNX,"MacroGenics, Inc.",27.15,945789906.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mgnx
MDGL,"Madrigal Pharmaceuticals, Inc.",16.17,187089309.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mdgl
MAGS,Magal Security Systems Ltd.,5.79,95270755.98,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mags
MGLN,"Magellan Health, Inc.",75.75,1760540216,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mgln
MPET,Magellan Petroleum Corporation,6.15,36159601.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mpet
MGIC,Magic Software Enterprises Ltd.,7.3,323647106,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mgic
CALL,magicJack VocalTec Ltd,7.5,119225212.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/call
MNGA,MagneGas Corporation,0.475,24766169.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mnga
MGYR,"Magyar Bancorp, Inc.",10.61,61758115.06,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mgyr
MHLD,"Maiden Holdings, Ltd.",17.2,1481468009,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mhld
MSFG,"MainSource Financial Group, Inc.",33,793118073,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/msfg
COOL,Majesco Entertainment Company,4.42,12300904.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cool
MMYT,MakeMyTrip Limited,24.65,1270391068,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mmyt
MBUU,"Malibu Boats, Inc.",19.99,354264339.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mbuu
MLVF,"Malvern Bancorp, Inc.",20.75,136134794.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mlvf
MAMS,"MAM Software Group, Inc.",6.5549,80102608.49,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mams
TUSK,"Mammoth Energy Services, Inc.",17.18,644250000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tusk
MANH,"Manhattan Associates, Inc.",51.92,3696153440,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/manh
LOAN,"Manhattan Bridge Capital, Inc",6.855,55765671.78,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/loan
MNTX,"Manitex International, Inc.",5.66,91579428.26,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mntx
MTEX,"Mannatech, Incorporated",17.8304,47907931.19,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtex
MNKD,MannKind Corporation,0.6464,309222808.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mnkd
MANT,ManTech International Corporation,45.49,1753453628,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mant
MAPI,Mapi - Pharma Ltd.,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mapi
MARA,"Marathon Patent Group, Inc.",1.54,23208531.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mara
MCHX,"Marchex, Inc.",2.7,116528166,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mchx
MARPS,Marine Petroleum Trust,4.4575,8915000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/marps
MRNS,"Marinus Pharmaceuticals, Inc.",0.9775,19262121.36,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mrns
MKTX,"MarketAxess Holdings, Inc.",166.97,6274673827,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mktx
MRLN,Marlin Business Services Corp.,20.35,255689732.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mrln
MAR,Marriott International,83.55,32624588961,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mar
MBII,"Marrone Bio Innovations, Inc.",2.29,56467511.58,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mbii
MRTN,"Marten Transport, Ltd.",26.2,853370680,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mrtn
MMLP,Martin Midstream Partners L.P.,18,638180316,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mmlp
MRVL,Marvell Technology Group Ltd.,14.35,7347792354,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mrvl
MASI,Masimo Corporation,64.69,3213643426,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/masi
MTCH,"Match Group, Inc.",18.16,4623169622,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtch
MTLS,Materialise NV,8.04,107562094.8,13378370,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtls
MTRX,Matrix Service Company,21.85,579753304.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtrx
MAT,"Mattel, Inc.",29.49,10086915278,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mat
MATR,Mattersight Corporation,3.75,99468247.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/matr
MATW,Matthews International Corporation,76.5,2458838903,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/matw
MXIM,"Maxim Integrated Products, Inc.",39.15,11090349008,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mxim
MXPT,"MaxPoint Interactive, Inc.",7.705,51096778.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mxpt
MXWL,"Maxwell Technologies, Inc.",5.18,166226080.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mxwl
MZOR,Mazor Robotics Ltd.,21.74,291496724.6,13408313,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mzor
MBFI,MB Financial Inc.,46.98,3926451594,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mbfi
MBFIP,MB Financial Inc.,26.972,107888000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mbfip
MCFT,"MCBC Holdings, Inc.",14.51,270335360.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mcft
MGRC,McGrath RentCorp,38.94,931199633.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mgrc
MDCA,MDC Partners Inc.,6.7,334565136.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mdca
MFIN,Medallion Financial Corp.,3.65,88268187.25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mfin
MFINL,Medallion Financial Corp.,18.2,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mfinl
MDGN,"Medgenics, Inc.",5.22,193650740.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mdgn
MTBC,"Medical Transcription Billing, Corp.",0.85,8755321.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtbc
MTBCP,"Medical Transcription Billing, Corp.",26.2,7719987.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtbcp
MNOV,"MediciNova, Inc.",7.17,247274873.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mnov
MDSO,"Medidata Solutions, Inc.",52.43,3021714601,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mdso
MDGS,Medigus Ltd.,0.6999,1928068.422,2754777,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mdgs
MDWD,MediWound Ltd.,5.05,110448827.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mdwd
MDVX,Medovex Corp.,1.5,22548160.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mdvx
MDVXW,Medovex Corp.,0.1102,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mdvxw
MEDP,"Medpace Holdings, Inc.",36,1465916076,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/medp
MEET,"MeetMe, Inc.",5.63,331402726.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/meet
MEIP,"MEI Pharma, Inc.",1.58,58100436.24,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/meip
MPEL,Melco Crown Entertainment Limited,17.03,2903399060,170487320,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mpel
MLNX,"Mellanox Technologies, Ltd.",40.75,1986177902,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mlnx
MELR,"Melrose Bancorp, Inc.",16.2,42153679.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/melr
MEMP,Memorial Production Partners LP,0.59,49460485.29,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/memp
MENT,Mentor Graphics Corporation,36.67,4015572479,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ment
MTSL,MER Telemanagement Solutions Ltd.,1.12,9734877.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtsl
MELI,"MercadoLibre, Inc.",158.61,7003795856,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/meli
MBWM,Mercantile Bank Corporation,36.26,591118243.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mbwm
MERC,Mercer International Inc.,10.2,659880207.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/merc
MBVT,"Merchants Bancshares, Inc.",53.9,371138475.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mbvt
MRCY,Mercury Systems Inc,31.43,1289099376,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mrcy
